,Tweets,Class
908,lütfen yayalım acil yardım bekleniyor enkaz altındalar ekip henüz gelmemiş depremoldu deprem hatay acil afad enkazaltındayım earthquake,0
909,acil yardım deprem depremoldu turkey enkazaltındayım afad afadbaşkanlık,0
910,depremde yakınlarını kaybedenlere allahtan sabır diliyoruz depremde yaralanan vatandaşlarımıza acil şifalar diliyoruz allah herkesin yar ve yardımcısı olsun gün birlik olma günü deprem gaziantep hatay acil afad turkey earthquake,0
911,afad uygulaması indirip konup açın enkaz altındaki yerinizi bildirir konuşamayacak durumda olanlar siren sesi açsın deprem afad gaziantep hatay kahramanmaraş malatya acil enkazaltındayım earthquake şanlıurfa,0
912,şanlıurfa geçmiş olsun türkiye turkey kayseri acil deprem gaziantep kahramanmaraş afad nurdağı urfa enkazaltındayım,0
913,acil esentepe mahallesi ipek parkı karşısı derkenarındaki aslanlar apartmanı defne hatay ekiplerin acil müdahelesi gerekiyor depremoldu deprem gaziantep hatay acil enkazaltındayım afad earthquake turkey şanlıurfa,0
914,herkese geçmiş olsun fena hissettik depremden etkilenen ve hayatını kaybeden herkese allahtan rahmet yaralılara da acil şifalar diliyorum geçmiş olsun türkiyem depremoldu deprem afad acil turkey kurtlarvadisipusu kurtlarvadışı,0
915,depremde hayatını kaybedenlerin allahtan rahmet yaralılara acil şifalar diliyoruz geçmiş olsun türkiyem depremoldu deprem turkey acil afad,0
916,allahım sen bütün göçük altında kalan kardeşlerimize yardımcı ol rabbim hepimize sabır versin inşallah deprem başımız sağolsun türkiye depremoldu deprem diyarbakırdeprem malatya gaziantep kahramanmaraş hatay enkazaltındayım acil afad şanlıurfa turkey,0
917,şu durumda yapmayın görevlileri yanlış yönlendirmeyin bir beğeni bir takipçi uğruna bari bir günlüğüne insan olun deprem enkazaltındayım hatay hataydeprem acil afad turkey depremoldu,0
918,acil kızılayın çağrısına dikkat çekerek tüm teşkilatlarımızı ve vatandaşlarımızı deprem bölgesinde olması muhtemel ihtiyacı karşılamak üzere kan vermeye davet ediyoruz deprem gaziantep hatay kahramanmaraş malatya enkazaltındayım afad turkey depremoldu sondakika,0
919,deprem bölgesine yardım etmek için gönüllü olarak bir kurum ile afadakutkizılay gidebiliyor muyuz bilgisi olan paylaşsın lütfen depremoldu deprem earthquake hatay malatya acil afad akutoperasyon kahramanmaraş diyarbakırdeprem adana kızılay,0
920,bu görselleri yayalım arkadaşlar hayat kurtaralım depremoldu deprem gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad turkey nurdağı,0
921,acil yardıma ihtiyaç var bağış hesabı türkiye kızılay derneği ziraat bankası ıban 48001002110028685254 depremoldu gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad turkey,0
922,geçmiş olsun türkiyem deprem depremoldu gaziantep hatay kahramanmaraş malatya acil afad enkazaltındayım turkey şanlıurfa kayseri earthquake,0
923,imkanı olanlar lütfen gidip kan versin paylaşalım lütfen deprem gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad turkey nurdağı ıban elan musk sondakika haarp devletimiz süleyman soylu,0
924,lütfen yolları ve iletişim hatlarını gereksiz meşgul etmeyelim deprem kahramanmaraş hatay malatya gaziantep acil enkazaltındayım nurdağı afad depremoldu şanlıurfa earthquake,0
925,yardım deprem turkey afad maraş depremoldu antep,0
926,acil kızılayın çağrısına dikkat çekerek tüm teşkilatlarımızı ve vatandaşlarımızı deprem bölgesinde olması muhtemel ihtiyacı karşılamak üzere kan vermeye davet ediyoruz deprem gaziantep hatay kahramanmaraş malatya enkazaltındayım afad turkey depremoldu sondakika,0
927,arkadaşımın ablası ve yeğeni için acil destek istiyoruz lütfen acil destek gelsin saatlerdir enkaz altındalar kahramanmaraş acil enkazaltındayım afad turkey deprem depremoldu oğuzhanugür jahreindota,0
928,yıkılan binalara yetişemiyorlar çok kişi göçük altında samandağ kuşatanına yardım çağırabilir misiniz itfaiye vs hatlar kapalı afad deprem yardım depremoldu turkey,0
929,siyasi partiler seçim için alacakları ödenekleri almayıp o para ile depremzede vatandaşlarımıza yardım etsinler deprem gaziantep hatay kahramanmaraş malatya acil depremoldu enkazaltındayım afad turkey,0
930,acil kızılayın çağrısına dikkat çekerek tüm teşkilatlarımızı ve vatandaşlarımızı deprem bölgesinde olması muhtemel ihtiyacı karşılamak üzere kan vermeye davet ediyoruz deprem gaziantep hatay kahramanmaraş malatya enkazaltındayım afad turkey depremoldu sondakika,0
931,lütfen duyuralımdeprem depremoldu gaziantep türkiye turkey elonmuşk afad afadbaşkanlık,0
932,neredeyim yazıp 77ye mesaj atarak konumunuzu yetkililere bildirebilirsiniz deprem afad depremoldu türkiye turkey,0
933,yer kahramanmaraş trabzon caddesi müftülük binasının önü görüntüdeki binaların tümü yıkılmış allahım sen darda olana yardım et afad deprem acil maraş earthquake,0
934,deprem bölgesinde göçük altında kalan birçok vatandaşımız var yaylım deprem depremoldu gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad enkazaltındayım turkey,0
935,hatay kırıkhan acil yardım çağrısı acil afad turkey depremoldu deprem earthquake enkaz hatay nurdağı,0
936,şanlıurfada artçı depremlerde yıkılan bir bina vatandaşlar tarafından görüntülendi deprem suriye kandilli nurdağı hatay afad earthquake kahramanmaraş sondakika gaziantep malatya kayseri acil güneydoğu pazarcık malatya hatay antakya,0
937,afad uygulaması üzerinden acil çağrı konum bilgisi paylaşılabilir lütfen gerçekten gerekiyorsa kullanılmalı google playstore dan indirebilirsiniz deprem kahramanmaraş diyarbakır hatay malatya şanlıurfa enkazaltındayım afad nurdağı turkey,0
938,halüklevent ahbap depremoldu earthquake afad afadbaşkanlığı rt lütfen,0
939,saatlerdir haber alınamıyor lütfen acil yardım enkaz altındalar deprem gaziantep hatay acil islahiye enkazaltındayım afad nurdağı turkey,0
940,neredeyim 77 konum bilgi mesajı deprem depremoldu gaziantep hatay kahramanmaraş malatya acil afad turkey konum,0
941,geçmiş olsun türkiye deprem kahramanmaraş gaziantep hatay malatya afad turkey,0
942,lütfen paylaşalım antalyahakkında deprem depremoldu turkey afad,0
943,bu görseli acil yayalım arkadaşlar deprem depremoldu afad gaziantep hatay kahramanmaraş malatya acil turkey şanlıurfa kayseri adıyamandeprem adana,0
944,allahım sen merhametlilerin en merhametlisisenden başka bize yardım edecek kimse yok sen müslümanlara yardım eyle yarabbi depremoldu kahramanmaraş depremkahramanmaraş depremoldu gaziantep hatay malatya afad turkey enkazaltındayım,0
945,yayalım lütfen deprem depremoldu turkey enkazaltındayım hatay afad,0
946,akp genel başkanı erdoğan kendi partisinde olan belediyeleri aramış cumhurbaşkanı olsaydı mersin adana hatay belediye başkanlarıyla da görüşüldü depremoldu deprem gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad turkey earthquake iskenderun,0
947,osmaniye geçmiş olsun devletimiz ve milletimiz tüm imkanlarıyla yanınızda dualarımız sizinle osmaniyedeprem afad deprem turkey,0
948,tüm herkese geçmiş olsun diyorum yapabileceğimiz bir şey de bilgilendirin lütfen deprem gaziantep turkey enkazaltındayım hatay kahramanmaraş afad enkaz,0
949,az çok demeden herkes destek vermeli ufacık bir yaraya merhem olur inşallah nurdağı kayseri earthquake turkey kahramanmaraş malatya hatay hataydeprem adana mersin adıyaman depremoldu deprem acil afad halüklevent ahbap,0
950,kahramanmaraşta göçük altındaki arkadaşımıza yardım edelim paylaşın yayalım enkazaltındayım acil kahramanmaraş afad turkey depremoldu,0
951,kilis geçmiş olsun devletimiz ve milletimiz tüm imkanlarıyla yanınızda dualarımız sizinle turkey deprem afad,0
952,yakında birileri varsa lütfen iletişime geçin le_letafet afad hataydeprem deprem hatay enkazaltındayım turkey,0
953,deprem türkiye şubat turkey gaziantep hatay afad kahramanmaraş iskenderun hatay gaziantep g e c mis ol şu nt ürk iy em,0
954,saate 342 arası deprem oluyor allah yardımcıları olsun deprem kahramanmaraş gaziantep acil turkey afad depremoldu,0
955,yardım deprem turkey depremoldu afad hatay,0
956,kahramanmaraş ve çevre illerimizde meydana gelen depremde hayatını kaybeden vatandaşlarımıza allahtan rahmet yaralılara şifa diliyoruz geçmiş olsun türkiye turkey deprem afad,0
957,büyük bir felaket yaşıyoruz lütfen teyit etmediğiniz haberleri paylaşarak ekiplerin yanlış yönkensirilmesine sebebiyet vermeyin lütfen deprem kahramanmaraş gaziantep hatay malatya afad acil earthquake,0
958,saatlerdir arabada bekliyoruz hala bir yardım yok afad gelmiyor allah aşkına yardım edin her yer felaket oldu afadhatay depremdairesi deprem depremoldu hatay acil enkazaltındayım afad turkey hataydeprem,0
959,paylaş duyursana enkaz deprem depremoldu turkey gaziantep hatay afad kahramanmaraş malatya enkaz,0
960,malatyada depremzede bir aileyi güvenli bir şekilde misafir edebilecek olan varsa ulaşabilir misiniz toplam 4 kişilik bir aile lütfen yayalım malatya deprem depremoldu acil afad gaziantep hatay kahramanmaraş earthquake,0
961,allahım sen yardım et turkey afad,0
962,77 neredeyim yazarsanız size bulduğunuz adresi gönderiyor bilgiyi yayalım deprem gaziantep hatay depremoldu kahramanmaraş acil enkazaltındayım malatya nurdağı şanlıurfa afad enkazaltındayım kayseri earthquake,0
963,neredeyim yazıp 77 ye mesaj gönderirseniz konumunuzu enlem ve boylam olarak size gönderir yayalım önemli deprem depremoldu gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad enkazaltındayım turkey earthquake şanlıurfa kayseri,0
964,bölgede enkaz altında kalan ve kaldığını bildiren kişilerin lokasyon ve bilgilerini bu forma işleyebilirsiniz depremoldu deprem gaziantep hatay kahramanmaraş depremoldu malatya acil enkazaltındayım afad earthquake şanlıurfa ahbap ahbapaçıl,0
965,halüklevent adıyaman esentepe tokide enkaz altında kalanlar var yardım edin acil turkey afad afadadıyaman acil deprem açilyardım depremadıyaman,0
966,yayalım enkaz altındakiler kullansın lütfen yayalım deprem depremoldu hatay malatya gaziantep kahramanmaraş acil afad şanlıurfa turkey şanlıurfa,0
967,ne yapılması gerekiyorsa hazırız yardımlar için bekliyoruz deprem gaziantep kahramanmaraş adana hatay malatya acil afad turkey mardin osmaniye,0
968,yardım rt atın deprem afad earthquake gaziantep hatay maraş,0
969,dikkat acil durum yakında birileri yok mu afad deprem yardım akom mügeanlı earthquake enkazaltındayım,0
970,arkadaşlar hala yardım gitmeyen yerler var yer kahramanmaraş deprem kahramanmaraş depremoldu gaziantep hatay enkazaltındayım afad turkey depremoldu,0
971,geçmiş olsun türkiyem deprem depremoldu gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad enkazaltındayım earthquake earthquake,0
972,geçmiş olsun türkiyem deprem geçmişolsuntuerkiyem gaziantep hatay kahramanmaraş malatya acil depremoldu afad turkey beylikdüzü mehmetmuratçalık beylikdüzübelediye,0
973,gün birlik olma günü allah herkesin yardımcısı olsun kızılay kanverörg depremoldu deprem gaziantep hatay kahramanmaraş malatya acil enkazaltındayım afad şanlıurfa turkey,0
974,deprem afad earthquake acil depremoldu lütfen resmi kurumlarca bildirilmeyen hiçbir ıban veya hesap numarasına para aktarmayın yardımı sadece ilgili kuruluşlar bilgisi altında kontrollü olarak yapın yardım etmeye çalışırken daha büyük sorunlar yaratmayalım,0
975,halüklevent adıyaman esentepe tokide enkaz altında kalanlar var yardım edin acil turkey afad afadadıyaman acil deprem açilyardım depremadıyaman,0
976,kalacak yer arayan kişiler için yardım etmek isteyen esnaflardan biri deprem depremoldu hatay kahramanmaraş malatya gaziantep acil enkazaltındayım afad enkazaltındayım turkey,0
977,geçmiş olsun türkiyem hayatını kaybedenlere allah rahmet eylesin inşallah deprem depremoldu hatay gaziantep malatya kahramanmaraş acil enkazaltındayım afad enkazaltındayım turkey nurdağı kayseri şanlıurfa,0
978,kızılay tüm ilk yardım malzemelerini deprem bölgesine gönderdi deprem suriye kandilli nurdağı hatay afad earthquake elbistan kahramanmaraş gaziantep malatya kızılay,0
979,dualarımız sizinle rabbim yar ve yardımcınız olsun deprem hatay afad dua çağrı güçlümetınn turkey,0
980,deprem turkey gaziantep hatay afad kahramanmaraş malatya allah yardımcımız olsun,0
981,tüm operatörlerden neredeyim yazıp 77ye mesaj gönderildiğinde cep telefonunuza yer ve koordinatlar hakkında bilgi geliyor deprem afad depremoldu gaziantep hatay kahramanmaraş malatya enkazaltındayım turkey şanlıurfa acil adıyaman,0
982,05070106358 numarası yayalım lütfen deprem depremoldu gaziantep hatay kahramanmaraş malatya enkazaltındayım afad enkazaltındayım turkey,0
983,devletimiz tüm yardımları depremde etkilenen illerimize ilçelerimize ulaştırıyor allah devletimizden razı olsundevletimiz çok büyük allah ülkemizin yardımcısı olsunacıl afad earthquake depremoldu,0
984,afad uygulaması üzerinden enkaz altınsayıma tıklamanız durumunda acil olarak tüm koordinatlarınız afada ulaşır yayalım deprem depremoldu malatya afad enkazaltındayım turkey acil gaziantep kahramanmaraş hatay şanlıurfa kayseri,0
985,pusholder arkadaşlar lütfen lütfen elimizden geldiğince en yakın kızılaya kan bağışı yapalım lütfen deprem depremoldu gaziantep hatay kahramanmaraş malatya acil afad nurdağı turkey earthquake şanlıurfa kayseri adana,0
986,depremde hayatını kaybedenlere allahtan rahmet kederli ailelerine baş sağlığı dileriz inna lillâhi ve inna ileydi râciûn biz allahtan geldik allaha döneceğiz deprem depremoldu hatay malatya afad enkazaltındayım nurdağı earthquake şanlıurfa antakya,0
987,bu kadar uzun süren başka bir deprem hatırlamıyorum yağmur da cabası bir depreme daha dayanılmaz bu evler korkunçdepremoldu deprem gaziantep hatay kahramanmaraş malatya afad turkey şanlıurfa kayseri adana,0
988,şanlıurfada meydana gelen artçı deprem sonrası bir binanın yıkılma anı deprem hatay kahramanmaraş afad earthquake şanlıurfa acil mardin adanadeprem,0
989,deprem bölgelerine yardım seferberliği gücümüz yetmiyorsa komşu ülkeler komşunolmayan tüm ülkeler yardım etsin seferberlik ilan edilsin hatay malatya acil nurdağı turkey şanlıurfa afad depremoldu deprem,0
990,hatayspor teknik direktörü volkan demirel yardım 1volkandemirel deprem depremoldu hatay acil afad turkey enkaz,0
991,geçmiş olsun türkiyem allah yardımcımız olsun milletimizin başı sağ olsun deprem kahramanmaraş gaziantep hatay malatya adıyaman şanlıurfa diyarbakır adana mersin kayseri afad acil nurdağı turkey depremoldu,0
992,yardım edin lütfen yayalım hatay depremoldu deprem acil afad earthquake turkey iskenderun,0
993,hala haber alamadık depremoldu afadhatay deprem hatay acil enkazaltındayım enkazaltındayım turkey earthquake,0
